Pricing Date,838 | Share Price (Daily)($)
05/16/2024,0.1050943862936414
05/14/2024,0.10624244782599791
05/13/2024,0.10496134350519686
05/10/2024,0.10366155653586115
05/09/2024,0.10364457842887616
05/08/2024,0.0997793341648278
05/07/2024,0.10356400831069203
05/06/2024,0.09978967407157223
05/03/2024,0.10241114233228575
05/02/2024,0.09978992940502175
04/30/2024,0.10100506431721216
04/29/2024,0.09965618615775575
04/26/2024,0.09836145150844312
04/25/2024,0.0983609489148999
04/24/2024,0.09575364502208716
04/23/2024,0.09187892399571232
04/22/2024,0.09315977539560999
04/19/2024,0.09446812530558522
04/18/2024,0.0957725975443906
04/17/2024,0.09577223065017852
04/16/2024,0.09192784175132754
04/15/2024,0.09452037297228254
04/12/2024,0.09825175672865034
04/11/2024,0.09442930881574162
04/10/2024,0.09189874290177938
04/09/2024,0.09067155697111025
04/08/2024,0.09193770199160047
04/05/2024,0.09324843042453583
04/03/2024,0.09324521447676662
04/02/2024,0.09451964859127406
03/28/2024,0.09455527714279509
03/27/2024,0.09074816107159518
03/26/2024,0.09330707101435012
03/25/2024,0.09205324768971919
03/22/2024,0.0920554838858154
03/21/2024,0.09589542029044805
03/20/2024,0.09458730536105509
03/19/2024,0.09331613589385994
03/18/2024,0.09463121321051737
03/15/2024,0.09843840887735471
03/14/2024,0.09204571603896602
03/13/2024,0.09203512674003911
03/12/2024,0.0920274804281834
03/11/2024,0.0895094880057286
03/08/2024,0.08694818271904868
03/07/2024,0.08566405625699217
03/06/2024,0.08435302507840998
03/05/2024,0.08435798461105856
03/04/2024,0.0843498987162201
03/01/2024,0.08557663323643162
02/29/2024,0.08813847704375882
02/28/2024,0.08815041271001195
02/27/2024,0.08562541055467376
02/26/2024,0.08435820025614217
02/23/2024,0.08690806660225245
02/22/2024,0.0843736217377131
02/21/2024,0.08566602779415093
02/20/2024,0.08566778034781121
02/19/2024,0.08566646592584352
02/16/2024,0.08565704708197125
02/15/2024,0.08439800564955134
02/14/2024,0.08441300983539463
02/09/2024,0.08567676331090819
02/08/2024,0.08438786195680108
02/07/2024,0.08568761110613755
02/06/2024,0.08564609754195701
02/05/2024,0.08437944670095542
02/02/2024,0.08439735810694168
02/01/2024,0.08824420881393387
01/31/2024,0.08698677800974253
01/30/2024,0.08826407588152145
01/29/2024,0.08958165367732687
01/26/2024,0.08959380727604106
01/25/2024,0.09209846349063411
01/24/2024,0.08953398838104641
01/23/2024,0.08437836794337955
01/22/2024,0.08313678943625583
01/19/2024,0.08951830201684732
01/18/2024,0.09078355155482815
01/17/2024,0.0920372444049025
01/16/2024,0.09455201510787874
01/15/2024,0.09460544415977581
01/12/2024,0.0959134477047912
01/11/2024,0.09720049776886489
01/10/2024,0.09591516495490068
01/09/2024,0.09724191228779513
01/08/2024,0.09736063017948945
01/05/2024,0.09859255920675243
01/04/2024,0.09861301435651806
01/03/2024,0.09990048374888093
01/02/2024,0.09980589033891778
12/29/2023,0.10112841388403516
12/28/2023,0.10108933353977737
12/27/2023,0.09986876220351461
12/22/2023,0.10364802665673695
12/21/2023,0.10499911006851832
12/20/2023,0.10759271546081703
12/19/2023,0.10642362758397851
12/18/2023,0.10645925496478509
12/15/2023,0.10633909101857474
12/14/2023,0.1024755531758455
12/13/2023,0.10238453583970678
12/12/2023,0.10370482278638216
12/11/2023,0.10120692460340337
12/08/2023,0.09986620489216372
12/07/2023,0.09982786093211066
12/06/2023,0.09729108340022095
12/05/2023,0.09847290268703138
12/04/2023,0.09467164929527191
12/01/2023,0.09341536823570361
11/30/2023,0.09603614032032534
11/29/2023,0.09352104159380352
11/28/2023,0.09875833834606718
11/27/2023,0.10139020082960286
11/24/2023,0.1000845586206808
11/23/2023,0.10003924616580351
11/22/2023,0.09875833834606718
11/21/2023,0.10134233697994706
11/20/2023,0.10264582443201574
11/17/2023,0.10258896065841594
11/16/2023,0.10508226531734202
11/15/2023,0.10632124644368239
11/14/2023,0.10119292366851249
11/13/2023,0.0999105928284689
11/10/2023,0.09857451016789671
11/09/2023,0.10116441522486033
11/08/2023,0.10107562375814523
11/07/2023,0.10485839640821629
11/06/2023,0.10614068628265902
11/03/2023,0.09840406498246618
11/02/2023,0.09712025660194112
11/01/2023,0.09714160817932342
10/31/2023,0.09968331378006795
10/30/2023,0.10229381084084233
10/27/2023,0.10227550207683192
10/26/2023,0.09973149213655544
10/25/2023,0.09971428023547912
10/24/2023,0.09970701477197773
10/20/2023,0.08819164940112756
10/19/2023,0.08689662751632828
10/18/2023,0.0881391525612088
10/17/2023,0.09075117688938197
10/16/2023,0.0869695338049299
10/13/2023,0.08691384281887156
10/12/2023,0.08948294199460034
10/11/2023,0.08695863454482909
10/10/2023,0.08696397261657969
10/09/2023,0.088117878734474
10/06/2023,0.08682561713222649
10/05/2023,0.08684025352245778
10/04/2023,0.08685844500391503
10/03/2023,0.08682439765574128
09/29/2023,0.08683637218069117
09/28/2023,0.08814444447283235
09/27/2023,0.08822446349297272
09/26/2023,0.08820686939758543
09/25/2023,0.08827898205377853
09/22/2023,0.08822942719921437
09/21/2023,0.08567084748926877
09/20/2023,0.08437017028712702
09/19/2023,0.08568673441460614
09/18/2023,0.08568826863655896
09/15/2023,0.08685733554904694
09/14/2023,0.08559062642118764
09/13/2023,0.08433879661315839
09/12/2023,0.08686654488317729
09/11/2023,0.08553577310295699
09/07/2023,0.08674476246605155
09/06/2023,0.0867036177084489
09/05/2023,0.08928537263250268
09/04/2023,0.089352044502424
08/31/2023,0.08670240165652589
08/30/2023,0.08920356508419541
08/29/2023,0.09175761715663536
08/28/2023,0.0879465998442453
08/25/2023,0.08795668961613916
08/24/2023,0.08797911962227631
08/23/2023,0.08672473823158056
08/22/2023,0.09058098131097471
08/21/2023,0.09312234107014153
08/18/2023,0.0944780153488473
08/17/2023,0.09323128126600418
08/16/2023,0.09194862115380194
08/15/2023,0.0945870635573939
08/14/2023,0.09592289334141643
08/11/2023,0.09466208195177862
08/10/2023,0.0972043516853444
08/09/2023,0.0959063340379252
08/08/2023,0.09726468664773419
08/07/2023,0.10375982035460239
08/04/2023,0.10498956506152132
08/03/2023,0.10375330793725616
08/02/2023,0.10381979958933502
08/01/2023,0.10905601116733553
07/31/2023,0.11154318067302849
07/28/2023,0.11157493796048708
07/27/2023,0.108942374610531
07/26/2023,0.10765793996531878
07/25/2023,0.10624081592946634
07/24/2023,0.1023988203655894
07/21/2023,0.1061758527967743
07/20/2023,0.10622517946296132
07/19/2023,0.10885420068360438
07/18/2023,0.10879749330575424
07/14/2023,0.11005548844161428
07/13/2023,0.11250060724759593
07/12/2023,0.11243262028054495
07/11/2023,0.10730778811821741
07/10/2023,0.10346955121040215
07/07/2023,0.10349176090592344
07/06/2023,0.10355090102067951
07/05/2023,0.10610866294135772
07/04/2023,0.11236973729743119
07/03/2023,0.10212613854687272
06/30/2023,0.09825902866483845
06/29/2023,0.09568682086278893
06/28/2023,0.09830745208788431
06/27/2023,0.09701500158287635
06/26/2023,0.09706034854882006
06/23/2023,0.09450950842284064
06/21/2023,0.09964663769249049
06/20/2023,0.10094401823636745
06/19/2023,0.10491675750922498
06/16/2023,0.10485665328252473
06/15/2023,0.10994096425895954
06/14/2023,0.10853978238412101
06/13/2023,0.10595952090977101
06/12/2023,0.10084878936772916
06/09/2023,0.10461211867606984
06/08/2023,0.09953918462094075
06/07/2023,0.10074256194711143
06/06/2023,0.09945085279106268
06/05/2023,0.09952381681493164
06/02/2023,0.10079989179960981
06/01/2023,0.09576795042540123
05/31/2023,0.09451107759231751
05/30/2023,0.09701636385221343
05/29/2023,0.09963403651970647
05/25/2023,0.09956116501880174
05/24/2023,0.10217178909188436
05/23/2023,0.10337553011865215
05/22/2023,0.1034682295053069
05/19/2023,0.10492011356962537
05/18/2023,0.10730326457408268
05/17/2023,0.10472889265799375
05/16/2023,0.10589341508815307
05/15/2023,0.10716185650261972
05/12/2023,0.10710883915695142
05/11/2023,0.10847440323126105
05/10/2023,0.1123993036352234
05/09/2023,0.10839140774934805
05/08/2023,0.11085047799490597
05/05/2023,0.11722941031058148
05/04/2023,0.10575889011778736
05/03/2023,0.10573342692227829
05/02/2023,0.10573342692227829
04/28/2023,0.11083000206373109
04/27/2023,0.10445953021237131
04/26/2023,0.1057339656988824
04/25/2023,0.1057339656988824
04/24/2023,0.11084285159161415
04/21/2023,0.10830950524218005
04/20/2023,0.1146514341620509
04/19/2023,0.11337825150353575
04/18/2023,0.11464997363050607
04/17/2023,0.11975498639379516
04/14/2023,0.11465011968198605
04/13/2023,0.11210305327952388
04/12/2023,0.11337637389235104
04/11/2023,0.1184720921789311
04/06/2023,0.11847224309994726
04/04/2023,0.11592976949085176
04/03/2023,0.12229377257179982
03/31/2023,0.12611529230722193
03/30/2023,0.13248441397302924
03/29/2023,0.13375915454023157
03/28/2023,0.12611609559854825
03/27/2023,0.12866438722630155
03/24/2023,0.12739356586056264
03/23/2023,0.12993878863927338
03/22/2023,0.13125115481901994
03/21/2023,0.12745201750171103
03/20/2023,0.12623831498627316
03/17/2023,0.12867389448740651
03/16/2023,0.12866651804197585
03/15/2023,0.13376937904254246
03/14/2023,0.13123694001325112
03/13/2023,0.13644878643469524
03/10/2023,0.1337714241305813
03/09/2023,0.1401284595805828
03/08/2023,0.14267734029055223
03/07/2023,0.147772206595736
03/06/2023,0.1452312552948895
03/03/2023,0.1477735243348599
03/02/2023,0.14777823073787197
03/01/2023,0.15160413739156803
02/28/2023,0.14523643599978087
02/27/2023,0.14785545854311385
02/24/2023,0.14652051988028633
02/23/2023,0.1452793760633112
02/22/2023,0.14914014967552455
02/21/2023,0.15169206765211274
02/20/2023,0.1506222101384065
02/17/2023,0.14659429582473948
02/16/2023,0.14523532581761753
02/15/2023,0.14779084537637616
02/14/2023,0.15414052010323592
02/13/2023,0.16051118992295466
02/10/2023,0.15668949492478906
02/09/2023,0.16305898658839837
02/08/2023,0.1554169824901113
02/07/2023,0.1580030453812779
02/06/2023,0.15547976978798675
02/03/2023,0.16442274234191517
02/02/2023,0.1695788324816141
02/01/2023,0.17981207725032902
01/31/2023,0.14925734901088303
01/30/2023,0.150620287531576
01/27/2023,0.15709915766752455
01/26/2023,0.15072571878923818
01/20/2023,0.14182023071979516
01/19/2023,0.1379421332750911
01/18/2023,0.14061479344326
01/17/2023,0.14070760575775523
01/16/2023,0.1395544755376368
01/13/2023,0.14212457026523517
01/12/2023,0.1383024905973515
01/11/2023,0.13825132554858896
01/10/2023,0.14599661902566466
01/09/2023,0.14478177030948705
01/06/2023,0.13318563388037627
01/05/2023,0.13445576149340654
01/04/2023,0.12917599782063463
01/03/2023,0.1254345410887718
12/30/2022,0.12696702704782425
12/29/2022,0.12059661970240858
12/28/2022,0.12573661771064412
12/23/2022,0.1230102136918056
12/22/2022,0.12437715255819438
12/21/2022,0.13086721340080265
12/20/2022,0.12456130663526523
12/19/2022,0.12727225978967938
12/16/2022,0.13488740755395176
12/15/2022,0.13634545307208173
12/14/2022,0.141537535110959
12/13/2022,0.15302061406272302
12/12/2022,0.15305092222826708
12/09/2022,0.15284686927225624
12/08/2022,0.15289046490264474
12/07/2022,0.15026681993026078
12/06/2022,0.15432416304862243
12/05/2022,0.16088530679540924
12/02/2022,0.15287985827137843
12/01/2022,0.1491339943226231
11/30/2022,0.1512112921517495
11/29/2022,0.14595306712688824
11/28/2022,0.13814822537092158
11/25/2022,0.143285903993327
11/24/2022,0.14473207275540406
11/23/2022,0.14325603050330193
11/22/2022,0.13688063113484278
11/21/2022,0.1409988873905977
11/18/2022,0.1457219114624344
11/17/2022,0.1456593513303554
11/16/2022,0.1482547476665853
11/15/2022,0.1520871727889209
11/14/2022,0.15058165353968975
11/11/2022,0.14292787757206374
11/10/2022,0.12873884369574806
11/09/2022,0.1363131993217463
11/08/2022,0.1401284595805828
11/07/2022,0.15923830585729443
11/04/2022,0.1464975617710154
11/03/2022,0.1375818962607024
11/02/2022,0.14012953064250666
11/01/2022,0.13885721783640073
10/31/2022,0.1312207221726075
10/28/2022,0.13758785557861428
10/27/2022,0.1439624321752214
10/26/2022,0.14267734029055223
10/25/2022,0.13758014361838325
10/24/2022,0.1337600065223927
10/21/2022,0.1528707210529735
10/20/2022,0.1503286209132591
10/19/2022,0.16178364558426192
10/18/2022,0.16815543677100797
10/17/2022,0.15923607448681398
10/14/2022,0.15796238711740299
10/13/2022,0.15286955258903698
10/12/2022,0.15286624203821655
10/11/2022,0.15159351536444862
10/10/2022,0.1503188543155524
10/07/2022,0.16433246623541073
10/06/2022,0.17070324641905354
10/05/2022,0.17070607344182936
10/03/2022,0.16688089417585678
09/30/2022,0.16433225689335604
09/29/2022,0.16688408308024705
09/28/2022,0.16688833514235193
09/27/2022,0.17961920728056519
09/26/2022,0.17325149747893595
09/23/2022,0.17452562787823975
09/22/2022,0.18217744082736584
09/21/2022,0.18344135991194815
09/20/2022,0.19873497544476507
09/19/2022,0.18855280625179954
09/16/2022,0.1859953169946214
09/15/2022,0.18856457763445736
09/14/2022,0.18729049265044076
09/13/2022,0.19237041113760983
09/09/2022,0.19237898915670476
09/08/2022,0.18983043937465524
09/07/2022,0.1936340265941049
09/06/2022,0.1834422946592814
09/05/2022,0.18218417163532588
09/02/2022,0.18854415882552278
09/01/2022,0.1936668395228151
08/31/2022,0.1923767833073009
08/30/2022,0.20257589907388415
08/29/2022,0.21154716163604964
08/26/2022,0.21794406102433708
08/25/2022,0.2115681918694089
08/24/2022,0.20645358617525617
08/23/2022,0.22046052036328836
08/22/2022,0.21665241433627258
08/19/2022,0.2243081177872514
08/18/2022,0.22817779001524585
08/17/2022,0.22821939150845366
08/16/2022,0.22445944808482526
08/15/2022,0.2334755450314363
08/12/2022,0.22835681326153492
08/11/2022,0.23075285349488586
08/10/2022,0.23064435150708884
08/09/2022,0.23821898821898826
08/08/2022,0.2547790174192414
08/05/2022,0.2484076433121019
08/04/2022,0.24968725397525035
08/03/2022,0.24586081220692563
08/02/2022,0.2509566927729568
08/01/2022,0.2496828009314697
07/29/2022,0.2687928906191281
07/28/2022,0.26497287849719614
07/27/2022,0.26624949998598685
07/26/2022,0.2611588062112481
07/25/2022,0.26626171105635826
07/22/2022,0.2675636419234004
07/21/2022,0.261172114971787
07/20/2022,0.21019161832259442
07/19/2022,0.2101921538453699
07/18/2022,0.1872613850463504
07/15/2022,0.17070150675927012
07/14/2022,0.16688025640960313
07/13/2022,0.17070063694267518
07/12/2022,0.16942847825200769
07/11/2022,0.17580244900455047
07/08/2022,0.18092444747967149
07/07/2022,0.17967047670017966
07/06/2022,0.17459368735495662
07/05/2022,0.18095165277671582
07/04/2022,0.18098901575114262
06/30/2022,0.18732271243287602
06/29/2022,0.1937132406823294
06/28/2022,0.2064233334819921
06/27/2022,0.20012236781726406
06/24/2022,0.19364981488606514
06/23/2022,0.19365006159855577
06/22/2022,0.17452273763754814
06/21/2022,0.17707141710637278
06/20/2022,0.17197474136909732
06/17/2022,0.1770700636942675
06/16/2022,0.173251938893022
06/15/2022,0.17579685017904526
06/14/2022,0.18089218061702067
06/13/2022,0.18216606921291517
06/10/2022,0.1885472814157353
06/09/2022,0.17454652939070522
06/08/2022,0.19497350654117
06/07/2022,0.18861840839198982
06/06/2022,0.1899204500987204
06/02/2022,0.1886462971153687
06/01/2022,0.1885967762694283
05/31/2022,0.18606974811763685
05/30/2022,0.17711202909224352
05/27/2022,0.16944186105767395
05/26/2022,0.16943581694816795
05/25/2022,0.16561079170875942
05/24/2022,0.16179477543012566
05/23/2022,0.16560741615487606
05/20/2022,0.16690853539671358
05/19/2022,0.16439403593730087
05/18/2022,0.16943711207819076
05/17/2022,0.1719795611845952
05/16/2022,0.1617852943536932
05/13/2022,0.16815308044978403
05/12/2022,0.15541480466142502
05/11/2022,0.16815393728622477
05/10/2022,0.16942804658379554
05/06/2022,0.18344650114017094
05/05/2022,0.18727355187859576
05/04/2022,0.1898355183528902
05/03/2022,0.1962343394803103
04/29/2022,0.19498344552315458
04/28/2022,0.2039224482929142
04/27/2022,0.18224198422013813
04/26/2022,0.17970688659730746
04/25/2022,0.18858932635382927
04/22/2022,0.19755163426182604
04/21/2022,0.19630888310443378
04/20/2022,0.19760351555777098
04/19/2022,0.20912792380602618
04/14/2022,0.19381550039464404
04/13/2022,0.16455215027565676
04/12/2022,0.16205656156809506
04/11/2022,0.1569331936670439
04/08/2022,0.1581810203186072
04/07/2022,0.1531112199902009
04/06/2022,0.1607524234065735
04/04/2022,0.16337825384385635
04/01/2022,0.16338263319194782
03/31/2022,0.16598633549413494
03/30/2022,0.17248296251625814
03/29/2022,0.16608621663264028
03/28/2022,0.15837375695758904
03/25/2022,0.16223273115609343
03/24/2022,0.16872890888638922
03/23/2022,0.16869225165816817
03/22/2022,0.16353689417885317
03/21/2022,0.15974379650940634
03/18/2022,0.16362239530403727
03/17/2022,0.15480153419834553
03/16/2022,0.1483324744542068
03/15/2022,0.13287050108787724
03/14/2022,0.13921457436101786
03/11/2022,0.1571425103707669
03/10/2022,0.16363620092991382
03/09/2022,0.1598592215751121
03/08/2022,0.15088896618041206
03/07/2022,0.15606870604970915
03/04/2022,0.17916789311355405
03/03/2022,0.19192089788272865
03/02/2022,0.190713897155291
03/01/2022,0.19572500764350928
02/28/2022,0.1906904658606475
02/25/2022,0.19080719125411547
02/24/2022,0.18186685041195402
02/23/2022,0.20114151009871306
02/22/2022,0.2025168486327549
02/21/2022,0.21151568292645406
02/18/2022,0.21281150925665968
02/17/2022,0.21797303032517729
02/16/2022,0.2140849981539976
02/15/2022,0.20763161537396763
02/14/2022,0.21150375323023912
02/11/2022,0.19105870887910087
02/10/2022,0.19887143667291934
02/09/2022,0.20406617904689542
02/08/2022,0.19371789542825768
02/07/2022,0.19891992895350152
02/04/2022,0.19898785788929085
01/31/2022,0.18595942237155977
01/28/2022,0.18349236004537264
01/27/2022,0.1925355260134749
01/26/2022,0.2029468394883171
01/25/2022,0.19780919889843396
01/24/2022,0.19781478883913547
01/21/2022,0.2144831341765389
01/20/2022,0.2247554660529344
01/19/2022,0.22974372664860376
01/18/2022,0.2348613868629064
01/17/2022,0.23744493844400408
01/14/2022,0.24276178133200432
01/13/2022,0.23882160796277466
01/12/2022,0.23739435951001805
01/11/2022,0.23986967508562193
01/10/2022,0.22961376143258463
01/07/2022,0.232097403971302
01/06/2022,0.2358535913195624
01/05/2022,0.23476647791270794
01/04/2022,0.24505149930461828
01/03/2022,0.2513761562020654
12/31/2021,0.22955398558298376
12/30/2021,0.2295086591437404
12/29/2021,0.23214503292996533
12/28/2021,0.23335996030316283
12/24/2021,0.23720077442847437
12/23/2021,0.23717675052467346
12/22/2021,0.21151486949532552
12/21/2021,0.20124128702134697
12/20/2021,0.19225346697085438
12/17/2021,0.22943511536484668
12/16/2021,0.23964005295148125
12/15/2021,0.2371326686782353
12/14/2021,0.24090611453035482
12/13/2021,0.24993559352013134
12/10/2021,0.23849700724723166
12/09/2021,0.24499460627057917
12/08/2021,0.24368971885901905
12/07/2021,0.2347228154424525
12/06/2021,0.2333381197563027
12/03/2021,0.2527432910768789
12/02/2021,0.24378414581884528
12/01/2021,0.26054133558879133
11/30/2021,0.26036456168972755
11/29/2021,0.24104047428559705
11/26/2021,0.2590035798910646
11/25/2021,0.2680497520860427
11/24/2021,0.26416792873108347
11/23/2021,0.27844537658774815
11/22/2021,0.2683384968165296
11/19/2021,0.2720955722862959
11/18/2021,0.28504441300110683
11/17/2021,0.29402323939141045
11/16/2021,0.27738966055724507
11/15/2021,0.2849946467221765
11/12/2021,0.275918358965935
11/11/2021,0.2977263714983464
11/10/2021,0.2952821613627143
11/09/2021,0.30679965597360753
11/08/2021,0.24908039262259826
11/05/2021,0.2736336623360607
11/04/2021,0.2942072015242246
11/03/2021,0.23122605044067832
11/02/2021,0.2415508593043335
11/01/2021,0.2402687926814383
10/29/2021,0.17482202860396898
10/28/2021,0.18900772231551174
10/27/2021,0.15815541920186804
10/26/2021,0.13503902627859452
10/25/2021,0.09647729246126435
10/22/2021,0.0951976637978722
10/21/2021,0.09132584547152434
10/20/2021,0.0900351651630794
10/19/2021,0.09258735359624712
10/18/2021,0.09255735985273096
10/15/2021,0.0964202379651473
10/12/2021,0.0938226161344054
10/11/2021,0.09385241001418071
10/08/2021,0.09378223764419018
10/07/2021,0.0937768163156245
10/06/2021,0.09374574612624599
10/05/2021,0.0912071198076172
10/04/2021,0.09375525767926197
09/30/2021,0.0950537374744222
09/29/2021,0.09634814825282267
09/28/2021,0.09635706072421968
09/27/2021,0.09378633417484086
09/24/2021,0.09633923742997744
09/23/2021,0.09634517779539112
09/21/2021,0.09245514641299714
09/20/2021,0.0937483947192685
09/17/2021,0.09638380803429722
09/16/2021,0.09764295056440196
09/15/2021,0.09894196347114108
09/14/2021,0.100283493722639
09/13/2021,0.09897477557148292
09/10/2021,0.10413613292398834
09/09/2021,0.10413988171766522
09/08/2021,0.10545755719143377
09/07/2021,0.10548238251256463
09/06/2021,0.10548034721043072
09/03/2021,0.10808459935998477
09/02/2021,0.10551998188144701
09/01/2021,0.10674266401396143
08/31/2021,0.11314238841010517
08/30/2021,0.11685993502073944
08/27/2021,0.12069246660734759
08/26/2021,0.11943503376287139
08/25/2021,0.11818022998900411
08/24/2021,0.11684042935647887
08/23/2021,0.11677400892872036
08/20/2021,0.11168451051374877
08/19/2021,0.11295779999281177
08/18/2021,0.12198754956546749
