Date,Amperex_Share_Price,EVA_Share_Price,GSCPI,Strattec_Share_Price,Aluminum_Spot_Rate,EVgo_Share_Price,Cobalt_Spot_Rate,Yusei_Share_Price,Ganfeng_Lithium_Share_Price,FlexQube_Share_Price,Panasonic_Share_Price,JinFu_Share_Price,Manufacturing_PMI,Suprajit_Share_Price,Kongsberg_Share_Price,Ayvens_Share_Price,Magna_Share_Price,Copper_Spot_Rate,Pirelli_Share_Price,Samsung_Share_Price,EXEL_Share_Price,Piedmont_Lithium_Share_Price,WTI_Oil_Price,China_GDP,Brent_Oil_Price,PHA_Share_Price,Core_Lithium_Share_Price,EUR_USD_Rate,Consumer_Confidence_Index,Liontown_Share_Price,Unemployment_Rate,Lithium_Spot_Rate,Nickel_Spot_Rate,TSLA_Share_Price
2021-08-16,40.928536920629526,0.1233259466229887,3.313532392980457,44.09,2619.25,9.58,52328.5,0.1284645277322799,18.079160733315828,14.162209905916685,12.136277902909775,1.6989204133010023,54.1,4.677199126024233,0.3000023782747995,13.809355484859198,85.42014468558709,9419.5,6.3909508660304,154.29976274799714,97.79663014021445,0.6309611151870873,67.44,297961.9,70.07,9.19781315545164,0.2494497432134996,1.1776,100.1133,0.7006603081438004,5.1,18400.0,19497.75,228.723333
2021-08-17,41.11292667509482,0.1232080290565601,3.313532392980457,42.15,2614.24,8.72,52000.0,0.1283416969339168,17.740961888316736,12.190920111126246,12.027585451958071,1.6635318059880977,54.1,4.661515597786251,0.2954828993065312,13.542642924086222,82.68371518205151,9226.75,6.225398313027179,150.37721742676544,96.06373008434863,0.5697075259452792,66.5,297961.9,69.4,8.87820294977231,0.2394948835183976,1.1714,100.1133,0.6749401262791205,5.1,18400.0,19193.5,221.903333
2021-08-18,42.4075127608062,0.1219875495654674,3.313532392980457,41.9,2568.76,8.68,51197.0,0.1284079469110184,18.404860672043423,13.409404003566673,11.94613774906742,1.7024688883063208,54.1,4.698511610622043,0.292077728623842,13.881086142322095,82.45007163720702,9024.0,6.287453183520598,153.26161202185793,96.20786516853931,0.5463492293219481,65.36,297961.9,68.61,9.00785519125683,0.2388016499023084,1.1702,100.1133,0.6512772270062958,5.1,18400.0,18890.0,229.663333
2021-08-19,43.02786095927323,0.1129577999928117,3.313532392980457,40.41,2562.26,8.7,51198.0,0.1283611363554679,19.5396102856263,12.783756788174854,11.401438167020588,1.6875817999846026,54.1,4.698511610622043,0.2900469330530433,13.766506953371506,77.77821209396865,8894.0,6.118966927661563,145.41558242767488,96.29543064157998,0.5121409641143185,63.69,297961.9,66.8,8.631392758133918,0.236372752668147,1.1693,100.1133,0.6410715564787623,5.1,18400.0,18384.0,224.49
2021-08-20,42.22188033530723,0.1116845105137487,3.313532392980457,39.79,2562.75,8.48,51200.0,0.1283730005905158,19.80312220256864,12.810571328807686,11.148150172140555,1.658078904868107,54.1,4.449226630800269,0.2888504394155287,13.71495327102804,77.49399015084916,9044.0,6.058411214953271,140.62552946358983,96.49532710280371,0.4885180430751676,62.25,297961.9,65.51,8.471417437565652,0.2175153330480673,1.169,100.1133,0.599058622165169,5.1,18400.0,18479.0,226.753333
2021-08-23,44.73415767954949,0.1167740089287203,3.313532392980457,39.64,2623.5,8.8,51181.0,0.1283230867348575,20.38769667515236,11.576687531449046,11.382521000751249,1.7079379773200651,54.1,4.140303541315345,0.2958589832271835,13.821424381086471,78.56540283986534,9301.45,6.063592631702453,143.9322109183473,96.91423207790685,0.511343176089305,65.65,297961.9,69.07,8.755520248742194,0.2268635217861001,1.1732,100.1133,0.6301764494058336,5.1,18400.0,18898.0,235.433333
2021-08-24,44.89840745433754,0.1168404293564788,3.313532392980457,40.65,2629.0,9.23,51178.0,0.1283960762159108,21.14799610594308,11.250353730447047,11.434407170668102,1.7013320147108817,54.1,4.494668439807184,0.299712506802648,13.936545240893066,80.63198470800053,9378.5,6.098707403055229,147.12316310511372,96.59224441833138,0.5298686216157363,67.5,297961.9,71.21,9.050433648740231,0.2467881251360964,1.1746,100.1133,0.656891921318139,5.1,18400.0,19073.5,236.163333
2021-08-25,45.49393461104847,0.1181802299890041,3.313532392980457,40.15,2637.5,9.02,50100.0,0.1284567717271783,20.713414001328164,10.452081227602685,11.5481414851764,1.7065373507745054,54.1,4.343412692956312,0.2995838421656052,13.840911761250148,80.23240166860599,9362.5,6.065092233580073,148.55906296156357,96.81588532487372,0.5480943738656987,68.54,297961.9,72.12,8.93071823583966,0.2431941923774954,1.1758,100.1133,0.6352087114337568,5.1,18400.0,19178.5,237.066666
2021-08-26,44.653570348657816,0.1194350337628713,3.313532392980457,39.92,2637.75,8.93,50109.0,0.1284247674869584,20.727729404504785,11.413100264200644,11.428078083536295,1.68003702560938,54.1,4.376242216343185,0.2989012286395737,13.68928613430554,78.79358200811343,9315.0,6.059037986592967,153.39389329937873,96.90697400917324,0.5547900500398869,67.42,297961.9,70.42,9.058358044420135,0.2356951192979911,1.1761,100.1133,0.6454420190006527,5.1,18400.0,18793.49,233.72
2021-08-27,43.56507354986248,0.1206924666073475,3.313532392980457,38.1,2675.25,9.05,50111.5,0.1283962410716463,21.67094146914305,11.09080364425323,11.584855541809183,1.688865539726197,54.1,4.388399928152708,0.2959971166883106,13.771960853672915,79.82933856821707,9423.75,6.124277797429548,153.9083256665778,97.1583539676925,0.5361050328227571,68.84,297961.9,72.26,9.157115465637172,0.2334062727935813,1.1794,100.1133,0.6199854121079504,5.1,18400.0,19039.49,237.306666
2021-08-30,43.40594547366468,0.1168599350207394,3.313532392980457,37.12,2675.25,9.16,50111.5,0.1284175110118015,23.85775693563852,10.324287015179022,11.784190075801009,1.7072340951968576,54.1,4.4111039641212,0.2927532315452867,13.924946896388954,79.20689956123995,9423.75,6.075053103611045,153.2609815571659,96.76658012744866,0.5800802626778548,69.28,297961.9,72.26,9.27293333791256,0.244436337103247,1.1795,100.1133,0.6493980299160891,5.1,18400.0,19039.49,243.636666
2021-08-31,42.55386831148327,0.1131423884101051,3.313532392980457,37.3,2739.0,9.18,50092.5,0.128570895920574,24.322883898029623,10.742779879514163,11.929984087292569,1.7149844444100484,54.1,4.43089664849636,0.2853826172907616,14.046270066100096,78.81060300434277,9528.25,5.989140698772427,159.34431326487433,96.7894239848914,0.5845389449072045,68.43,297961.9,73.45,9.327471995992642,0.2411223147742218,1.18,100.1133,0.7124068391056554,5.1,18400.0,19589.5,245.24
2021-09-01,42.02937429371972,0.1067426640139614,3.387179675669188,37.1946,2695.25,8.89,50500.0,0.1286056192939294,21.89330639793186,10.156991764004506,12.085745181604224,1.7337729686218053,54.1,4.421929482041692,0.2856093209983888,14.08083441981747,78.85602890833017,9332.25,6.096953893564063,159.95158222375932,97.19094464857176,0.5818663916918319,68.63,297961.9,71.99,9.33771398927892,0.2614716063931649,1.185,99.95087,0.6997127495028357,4.7,24425.0,19395.0,244.696666
2021-09-02,42.46366684736312,0.105519981881447,3.387179675669188,37.5,2688.0,9.22,50504.0,0.1286829047334719,21.42138031441183,10.139328356904358,11.964832846921055,1.7486254162471926,54.1,4.417184972531273,0.2934789395905171,14.068801897983391,80.42645688852086,9364.26,6.139976275207592,157.59658727828534,93.0011862396204,0.5921539600296077,70.07,297961.9,73.56,9.283086647899,0.2590673575129533,1.1858,99.95087,0.692079940784604,4.7,24425.0,19512.5,244.13
2021-09-03,41.86912707387728,0.1080845993599847,3.387179675669188,38.21,2716.75,9.51,50499.0,0.1286721420952199,19.95370346846777,9.846663361056798,12.255505402817672,1.764441621613248,54.1,4.395762427496285,0.2895194646429548,13.879976232917407,80.44746304434679,9420.5,6.089126559714795,159.60207612456747,92.92929292929294,0.6177893561592854,69.34,297961.9,73.07,9.342560553633218,0.2567919612951246,1.1884,99.95087,0.7480461481205805,4.7,24425.0,19829.25,244.523333
2021-09-07,44.158706913881886,0.1054823825125646,3.387179675669188,38.07,2738.2,8.81,50482.0,0.128637051844591,20.75357477538776,9.202032367857653,12.80714007129187,1.7443209055623423,54.1,4.310767454148305,0.2799078032075361,14.042150130239166,80.59205318980527,9330.9,6.10229694529955,156.85162266226624,94.71939379587972,0.5834133372719887,68.49,297961.9,71.52,9.153259075907592,0.2658592423011594,1.1849,99.95087,0.8271176427147183,4.7,24425.0,19520.0,250.973333
2021-09-08,43.24694239816763,0.1054575571914337,3.387179675669188,37.7,2777.35,8.45,50479.0,0.1286067770627241,20.52344388386777,9.295145198976376,12.953532204864258,1.7472452643308158,54.1,4.23490548525608,0.2736450554002159,13.846880907372402,79.11918281839446,9226.5,6.068052930056711,157.6759929731351,94.5179584120983,0.5526083112290009,69.36,297961.9,72.36,9.126355028064612,0.2541998231653404,1.1818,99.95087,0.8473327438844679,4.7,24425.0,19722.75,251.29
2021-09-09,43.65872484157357,0.1041398817176652,3.387179675669188,36.75,2828.75,8.74,51140.0,0.1285677552069941,20.675672208363675,9.389573157906357,12.81724269863538,1.7337816271827209,54.1,4.212295908521354,0.2717112269232943,13.848517074323526,79.7898396144426,9369.25,6.116034503131277,154.83054182135464,94.5291267871913,0.5237146861400015,68.26,297961.9,71.32,8.939111392448375,0.2434166851073246,1.1827,99.95087,0.7781957660249318,4.7,24425.0,20208.0,251.62
2021-09-10,43.28612442196083,0.1041361329239883,3.387179675669188,37.5,2915.8,8.46,51137.0,0.1285631270666522,21.17075354582415,9.842531109014155,13.073947667804322,1.7348933925079917,54.1,4.212295908521354,0.2671446744535677,13.626685592618877,79.44771927048305,9684.5,6.056304707830613,160.72222412201208,94.62976105985332,0.5489647041485521,69.82,297961.9,72.44,8.933761925930991,0.2505342273966546,1.1821,99.95087,0.8326578734065286,4.7,24425.0,20426.5,245.423333
2021-09-13,43.295410893084096,0.0989747755714829,3.387179675669188,37.62,2883.5,8.28,51123.0,0.1285386695733544,20.96867742335472,10.667274011824638,13.150356041797396,1.7452493877677546,54.1,4.193310813197923,0.2701331436686675,13.789846517119244,78.97191828473848,9550.5,6.200708382526564,157.60105635302637,94.21487603305783,0.5603480056034801,70.54,297961.9,72.97,8.817140179750394,0.25805500258055,1.1809,99.95087,1.0027280100272802,4.7,24425.0,19761.0,247.666666
2021-09-14,45.72320990914033,0.100283493722639,3.387179675669188,37.25,2809.75,7.99,51120.0,0.128568581695691,20.16885019802749,10.20342793246635,13.345065927452447,1.7022598431311642,54.1,4.313552922513596,0.2662532165499103,13.550904576090812,79.04208631957819,9426.25,6.16294194158685,159.98904887793776,93.88672105947737,0.5537626521930469,70.53,297961.9,73.05,8.940564496120052,0.3263899075839812,1.1824,99.95087,1.0818541880592638,4.7,24425.0,19638.5,248.163333
2021-09-15,45.372889234356784,0.098941963471141,3.387179675669188,37.45,2870.3,7.79,51117.0,0.1284960564560273,21.784464827050137,10.444192923826163,13.181830647299186,1.686746987951807,54.1,4.401056471157848,0.2828208467385911,13.37745213897424,80.25272214007259,9608.0,6.081304656109667,157.41429903583742,94.54029780193808,0.5641438933255184,72.59,297961.9,74.84,8.897329945503854,0.3333577551468972,1.1811,99.95087,1.1612572349622683,4.7,24425.0,20032.0,251.943333
2021-09-16,42.846228241343,0.0976429505644019,3.387179675669188,37.5,2857.5,7.84,51120.0,0.1284775665321078,19.53080050176547,10.099091545022029,13.047759724273757,1.7716657374713496,54.1,4.428025228466535,0.2666885725392918,13.270588235294117,76.22350066987154,9348.5,6.094117647058823,152.65942065962477,94.11764705882354,0.5608157319737801,72.69,297961.9,75.14,8.759844193839195,0.3313911143481428,1.1764,99.95087,1.1398397669337217,4.7,24425.0,19416.0,252.33
2021-09-17,43.21818200095887,0.0963838080342972,3.387179675669188,37.97,2871.0,7.59,53000.0,0.1285117440457296,18.957696531032028,10.663325644837556,12.858663900188374,1.7182449465658296,54.1,4.423775878308501,0.2682382425500255,13.522713933560278,75.92871485943775,9307.25,6.075830496537153,151.31093761920502,94.14250498884846,0.5163636363636364,72.09,297961.9,74.64,8.773491340945501,0.3309090909090909,1.1734,99.95087,1.1236363636363635,4.7,24425.0,19389.0,253.163333
2021-09-20,43.21818200095887,0.0937483947192685,3.387179675669188,36.51,2844.75,7.28,52990.0,0.1284224585195459,18.957696531032028,9.965649579682042,12.858663900188374,1.7182449465658296,54.1,4.339556554746427,0.2606619826393835,13.73078277197512,74.28209855326064,9049.15,5.964088721980988,151.31093761920502,93.88569416735125,0.4971694004935405,70.41,297961.9,73.59,8.773491340945501,0.2975758455508782,1.1729,99.95087,1.124981855131369,4.7,24425.0,19075.0,243.39
2021-09-21,43.21818200095887,0.0924551464129971,3.387179675669188,36.15,2825.02,7.83,52988.0,0.1284099255736071,18.957696531032028,9.511680020635508,12.672188915839092,1.7182449465658296,54.1,4.3539898811242175,0.2541477253778579,13.897351769393014,74.1454658966755,8982.5,5.997187719709398,151.31093761920502,93.74267635340988,0.4949779608353205,70.51,297961.9,73.65,8.773491340945501,0.2890382253052966,1.1724,99.95087,1.0983452561601272,4.7,24425.0,18838.0,246.46
2021-09-22,42.409221175123406,0.0924551464129971,3.387179675669188,36.62,2921.75,8.1,52987.0,0.1284099255736071,18.77482784767033,10.006678822585975,12.661982113524369,1.699085464927348,54.1,4.26276288279841,0.270359296021972,14.156591149195917,76.09993714644878,9301.75,6.071135109754666,151.31093761920502,93.90773564972416,0.5010529373320746,72.37,297961.9,75.5,8.773491340945501,0.294096289303609,1.1739,99.95087,1.067460605620507,4.7,24425.0,19235.0,250.646666
2021-09-23,42.40336460752439,0.0963451777953911,3.387179675669188,36.96,2932.25,8.65,52991.0,0.1284602370605214,19.06531289673324,9.7275701340436,12.661982113524369,1.715435825979254,54.1,4.265781289400689,0.2820821861602553,14.082854125102688,77.7383207070707,9284.45,6.116652975002934,150.85141561695673,94.355122638188,0.5325357455500438,73.43,297961.9,76.44,8.693132425383947,0.3063904289466005,1.1735,99.95087,1.1635541289757805,4.7,24425.0,19373.5,251.213333
2021-09-24,42.95870103156559,0.0963392374299774,3.387179675669188,38.15,2899.25,8.76,52990.0,0.1284523165733032,18.55890115838476,9.026447954216748,12.812754042091951,1.6579285172984424,54.1,4.245330948848741,0.2855483945886315,14.14519906323185,76.96912884904722,9343.75,6.159250585480093,151.10855265942587,94.14519906323186,0.5254003913327053,74.18,297961.9,77.42,8.55011978633166,0.3007464309007899,1.1715,99.95087,1.1739981158054933,4.7,24425.0,19405.75,258.13
2021-09-27,44.18047978194546,0.0937863341748408,3.387179675669188,39.43,2864.98,9.03,52972.0,0.1284744303764943,18.031092905483884,8.778894801492413,12.851362190319122,1.6292143531926095,54.1,4.349916048312841,0.2807675941879364,14.041656915516027,78.44579418556832,9372.5,6.112801310554645,154.40739798082632,93.6110461034402,0.5208333333333334,75.54,297961.9,78.85,8.61118181046916,0.2950174825174825,1.1702,99.95087,1.1145104895104896,4.7,24425.0,18959.5,263.786666
2021-09-28,43.035303241385705,0.0963570607242196,3.387179675669188,38.6,2926.0,8.75,52974.0,0.1284760809656262,17.65646342218507,8.57119939497416,12.961931624238725,1.6330763753444164,54.1,4.467147975539452,0.2738176319161462,13.8986218173324,76.46419114865716,9281.1,5.9892548469983655,153.3251335276575,93.66970334034106,0.5032949525671664,75.44,297961.9,78.3,8.390760054590487,0.286045332754001,1.1681,99.95087,1.0138315591281049,4.7,24425.0,18574.5,259.186666
2021-09-29,43.15072120809311,0.0963481482528226,3.387179675669188,38.38,2894.6,8.39,52976.0,0.1284641976704302,16.888616937415957,8.40258635706893,12.569395399565526,1.59667372521137,54.1,4.454067263143872,0.2797298765460336,13.684944237918216,75.98860524064759,9174.0,5.915427509293679,148.77941870658844,92.4721189591078,0.4962243797195252,75.06,297961.9,77.86,8.93519455121721,0.2804746494066882,1.1612,99.95087,1.032002876663071,4.7,24425.0,18357.5,260.436666
2021-09-30,45.32186409906275,0.0950537374744222,3.387179675669188,38.9,2842.25,8.15,52980.0,0.128450996587057,18.059976723977403,9.007629050289548,12.46156190886026,1.6262181118490473,54.1,4.339883379958879,0.2779452453597471,13.67640241075568,75.38872807225674,8944.5,5.887807139545665,150.17682792696752,92.7213722763097,0.5287556135013762,75.22,297961.9,77.81,9.60285632096384,0.3078371722439519,1.1577,99.95087,1.0430247718383312,4.7,24425.0,17946.5,258.493333
2021-10-01,45.32186409906275,0.0950537374744222,3.9336354462741303,39.9,2837.0,8.28,52978.0,0.128450996587057,18.059976723977403,9.858332116255294,12.119356755686011,1.6262181118490473,54.3,4.353092231394269,0.2773209730057291,14.073730581961511,76.56865142920259,9135.0,5.889172269881753,143.25436735659773,91.35172733596104,0.5262393844813821,76.01,332826.7,79.4,8.747390573101985,0.3012266821514118,1.1598,99.76964,0.9835232634100312,4.5,29675.0,17970.0,258.406666
2021-10-04,45.32186409906275,0.0937552576792619,3.9336354462741303,41.83,2897.25,7.95,52963.0,0.1284318598346054,18.059976723977403,10.309656253150171,11.594477189567224,1.6262181118490473,54.3,4.347341283755372,0.2728384279475982,13.849192517718135,77.42914577655594,9257.5,5.803415824329035,143.25436735659773,88.53258975252702,0.5273494326447483,77.68,332826.7,81.44,8.747390573101985,0.305498981670061,1.1622,99.76964,0.9710503345941228,4.5,29675.0,17924.5,260.51
2021-10-05,45.32186409906275,0.0912071198076172,3.9336354462741303,40.77,2904.5,8.08,52961.0,0.1284607321234045,18.059976723977403,10.275665366535046,11.449936264564894,1.6262181118490473,54.3,4.341383471200836,0.2739980113426254,13.884374274436963,79.4245108661016,9177.0,5.830044114232645,139.97925608614625,89.38936614813095,0.5326134539617685,79.17,332826.7,82.72,8.474647732926325,0.2881949511162994,1.1609,99.76964,0.9667298993141688,4.5,29675.0,18132.5,260.196666
2021-10-06,45.32186409906275,0.0937457461262459,3.9336354462741303,39.19,2883.75,7.85,52960.0,0.128418830309926,18.059976723977403,9.316506196836697,11.300677950882235,1.6262181118490473,54.3,4.3833925400831255,0.2663443598040616,13.56244954445854,77.49503642591024,9052.6,5.653327182562565,134.709996987851,87.18717564294775,0.5251339997102709,77.66,332826.7,81.39,8.618092974999163,0.2824858757062147,1.1546,99.76964,0.9887005649717514,4.5,29675.0,18068.0,260.916666
2021-10-07,45.32186409906275,0.0937768163156245,3.9336354462741303,38.91,2929.75,7.74,52966.0,0.1284613922131842,18.059976723977403,9.324030580084646,11.27188890483709,1.6262181118490473,54.3,4.556574065538245,0.2711103839951387,13.809854267869534,81.90593092674219,9289.5,5.767985195466112,138.64264647805666,85.35739070090214,0.5376737381126555,78.46,332826.7,82.34,8.696675097259918,0.2999268471104608,1.1561,99.76964,1.0424286759326995,4.5,29675.0,18263.5,264.536666
2021-10-08,46.03908640864086,0.0937822376441901,3.9336354462741303,38.55,2948.05,7.65,52966.0,0.1284688186906714,17.3921330581334,9.1283459162663,11.370628996441662,1.649647723393029,54.3,4.647151822929143,0.2866388841440729,13.817845156810556,82.9657904444195,9387.75,5.7794236778150685,139.2920783381995,83.09223469505845,0.5447897623400365,79.55,332826.7,82.17,9.286138555879967,0.29981718464351,1.1572,99.76964,1.0420475319926874,4.5,29675.0,19226.0,261.83
2021-10-11,44.87162902100612,0.0938524100141807,3.9336354462741303,39.17,3044.5,7.82,52950.0,0.128564945224905,17.495875048445857,8.641728345669133,12.006073660793106,1.6494845360824744,54.3,4.864831904813665,0.2820999840938649,13.840990626084947,82.9657904444195,9604.75,5.795625506307141,139.2920783381995,79.85186899664392,0.5377532228360957,80.64,332826.7,83.75,9.286138555879967,0.3204419889502762,1.1572,99.76964,1.0902394106813995,4.5,29675.0,19139.25,263.98
2021-10-12,43.5044044720805,0.0938226161344054,3.9336354462741303,40.5,3049.75,8.04,52948.0,0.1285241316909663,16.94862674254524,8.802124367632354,12.140406439693852,1.623532695498457,54.3,4.762188698745851,0.280679103089926,13.782754242179385,84.15320734714203,9520.0,5.813228673669629,132.78105322933544,76.41694563084383,0.5667181865018032,80.75,332826.7,83.53,10.104721660848798,0.3091190108191654,1.1541,99.76964,1.070876573194966,4.5,29675.0,18994.0,268.573333
2021-10-13,45.13548574273136,0.0938226161344054,3.9336354462741303,39.97,3050.71,8.1,52946.0,0.1285241316909663,18.034094550658804,9.413028779761529,11.995027419724568,1.6427360266322355,54.3,5.005416283898238,0.2781347369162251,13.793103448275865,84.14473472797968,9759.5,5.8088405461698684,131.19055428009185,80.9997685720898,0.5856353591160222,80.67,332826.7,83.53,10.175677607622507,0.3499079189686924,1.1568,99.76964,1.0313075506445673,4.5,29675.0,18935.5,270.36
2021-10-14,45.921738745593736,0.0938226161344054,3.9336354462741303,40.01,3098.12,7.93,55869.0,0.1285241316909663,18.17742161901952,9.445319011019537,12.113345360144322,1.6429336770346443,54.3,5.064261297786814,0.2817390564753912,14.227783570849263,84.96446675883482,10131.0,5.862588344340169,134.07877760631436,78.0906036380489,0.6080830552465701,81.43,332826.7,83.86,10.245642439727796,0.4226918798665183,1.1591,99.76964,1.175380051909529,4.5,29675.0,19320.0,272.773333
2021-10-15,49.12524243177721,0.0964202379651473,3.9336354462741303,39.27,3148.9,7.8,56071.0,0.128560317286863,18.093580220053457,9.198243042667304,12.30193835454458,1.6301982967613602,54.3,5.064261297786814,0.285369607720787,14.361948955916477,86.15588572906731,10538.0,5.897911832946635,137.4079366824228,78.88631090487239,0.6308914124545387,82.39,332826.7,84.67,9.851092076001388,0.4045127291620278,1.1594,99.76964,1.1652935500630892,4.5,29675.0,20066.0,281.01
2021-10-18,51.413255101406,0.0925573598527309,3.9336354462741303,39.94,3146.5,7.89,56100.0,0.1285518886843485,19.126939467462982,9.461229152123874,12.2539365771254,1.6361826552196097,54.3,5.209577817778273,0.2783926059303437,14.063587839405892,83.52060530612904,11299.5,5.813413785100951,135.40304551398322,78.90461824089115,0.6077225227895946,82.62,332826.7,84.13,10.03922891972835,0.4076187652857037,1.1609,99.76964,1.1561550433558143,4.5,29675.0,20040.0,290.036666
2021-10-19,51.40631864258072,0.0925873535962471,3.9336354462741303,40.125,3093.0,8.13,56100.0,0.1285935466614543,19.32567722123866,9.93411684424674,12.221278681922836,1.646638569884218,54.3,4.95186647274742,0.2792410102468165,14.428671165929716,83.05403086089927,10487.5,5.8249941819874325,135.66847557967438,79.12497090993715,0.6205607476635514,83.19,332826.7,85.02,9.86679822397632,0.4710280373831776,1.1632,99.76964,1.1738317757009349,4.5,29675.0,20130.5,288.09
2021-10-20,51.22790520882215,0.0900351651630794,3.9336354462741303,39.65,3054.5,7.94,56100.0,0.1286216645186848,19.128063976223995,9.887020435889651,12.22159966381846,1.6283435007038949,54.3,4.852085869160027,0.2817804696819769,14.32231020027946,84.56294131969808,10481.25,5.9082440614811365,134.38230916436316,78.71448532836516,0.6348610067618332,84.4,332826.7,85.76,9.823516904103762,0.4545454545454545,1.1643,99.76964,1.2021036814425246,4.5,29675.0,21046.0,288.6
2021-10-21,51.79113902271163,0.0913258454715243,3.9336354462741303,38.8,2897.0,8.17,56111.0,0.1286279513683441,19.21684633673278,9.885238199351528,12.026902281418964,1.625164237001815,54.3,4.880727472897466,0.2893773595753243,14.531904983698183,83.30295444787387,10078.5,5.901257568700512,133.32993639227874,79.1802515137401,0.6028607803489853,82.64,332826.7,84.58,9.59635847918949,0.430614843106418,1.1643,99.76964,1.209466037594548,4.5,29675.0,20022.0,298.0
2021-10-22,52.32996225351231,0.0951976637978722,3.9336354462741303,35.5,2853.5,7.85,56218.0,0.1286454916187462,18.77143796889439,10.583663392880036,12.122517895773608,1.6132316318699391,54.3,4.586537974160125,0.2809512428298279,14.53995579853437,80.24616479455268,9857.0,5.8857741072467125,132.85116425157682,78.63208095847386,0.5939928272564255,84.53,332826.7,85.43,9.42267043573484,0.4669754931261207,1.1632,99.76964,1.2552301255230125,4.5,29675.0,19857.0,303.226666
2021-10-25,53.13529275434942,0.0964772924612643,3.9336354462741303,32.64,2853.5,8.6,56218.0,0.1286363899483524,19.104589642806808,10.167460635989787,12.715181689434656,1.6176263330149232,54.3,4.501899113746918,0.2767928930129565,14.446638021135756,80.66067862657752,9857.0,6.031819765416328,132.73616332542625,78.2719777029381,0.5997001499250375,84.64,332826.7,84.85,9.805348839200844,0.4272863568215891,1.1609,99.76964,1.2893553223388303,4.5,29675.0,19857.0,341.62
2021-10-26,52.04628879384624,0.1350390262785945,3.9336354462741303,33.38,2816.5,8.29,56201.0,0.1273225104912462,19.303204555780106,10.21158876075408,13.367766786308325,1.6011029123779985,54.3,4.863227966729145,0.2785428666464061,14.585507246376812,79.9011132834591,9955.5,6.172753623188406,137.90622376783787,78.84057971014494,0.6642648052240486,85.64,332826.7,85.11,9.807616535041886,0.431584477970427,1.159,99.76964,1.3623057869849131,4.5,29675.0,20216.0,339.476666
2021-10-27,53.45403569975909,0.158155419201868,3.9336354462741303,33.47,2665.49,8.34,56243.0,0.1272958252112596,19.31371703013048,10.244434536317105,13.180556043724298,1.5503269609836992,54.3,4.777534986594638,0.2757853344016052,14.625101402248232,79.5839341553118,9667.0,6.155985629852823,135.66900176625683,79.49936261443968,0.6423258958755916,82.66,332826.7,84.12,9.684548239289402,0.428217263917061,1.16,99.76964,1.3597776275261064,4.5,29675.0,19529.0,345.953333
2021-10-28,52.77595231390219,0.1890077223155117,3.9336354462741303,34.45,2735.5,9.25,56254.0,0.127290915028814,18.47344566475797,10.348282934229871,13.10377092013276,1.5238274038611972,54.3,4.734662328509741,0.2814983301048293,15.161780165868471,80.8545137622117,9855.5,6.237589066697815,142.97822792613078,81.53253124634972,0.6267462055425507,82.78,332826.7,83.4,9.503343293293725,0.4304160688665709,1.1685,99.76964,1.419617911349392,4.5,29675.0,19679.5,359.013333
2021-10-29,55.44020310670518,0.1748220286039689,3.9336354462741303,34.67,2704.75,9.32,56259.0,0.127260153174948,18.66699352119273,10.291060049033876,12.207523516468104,1.5720864881742254,54.3,4.598346595956389,0.3547432722938409,14.870490286771508,81.1959607691315,9808.5,6.142460684551342,135.32260398137825,81.40610545790935,0.6454033771106942,83.5,332826.7,83.1,9.404495433925971,0.4277673545966228,1.1552,99.76964,1.4258911819887428,4.5,29675.0,19556.0,371.333333
2021-11-01,56.44389546243181,0.2402687926814383,4.3352919603595215,35.64,2705.5,10.38,56243.0,0.127201125537232,18.09802163277428,10.274008751672753,12.108468042230692,1.5693139722087623,54.2,4.750066827051591,0.3642033349599495,15.366786417893152,82.63901247350793,9993.0,6.172209989570054,134.51925280283805,86.22088306872176,0.6176093997137907,84.08,332826.7,84.51,9.972247447529003,0.4255479400466972,1.1591,99.54459,1.415982526173081,4.2,30300.0,19824.0,402.863333
2021-11-02,57.1180553125,0.2415508593043335,4.3352919603595215,36.85,2676.5,10.3,56242.0,0.1297693446262643,18.90624984375,10.037090550896218,12.009059465912882,1.534375,54.2,4.911907321087295,0.3472915252884116,15.40600023166918,82.25777863714733,9770.5,6.162400092667672,138.00073034232673,88.0342870381096,0.6277393952900973,83.91,332826.7,84.42,9.936052584647523,0.4271599435405987,1.1581,99.54459,1.3891984250798604,4.2,30300.0,19711.0,390.666666
2021-11-03,55.50612017421983,0.2312260504406783,4.3352919603595215,40.09,2638.3,10.18,58000.0,0.1297435060806028,17.87582028505862,9.74452746636444,12.009059465912882,1.556426307819598,54.2,5.006672433795374,0.3398358144043964,15.566365531619182,83.76364441938213,9648.5,6.261292564280751,134.61051565532955,92.19365299976836,0.6314069231912048,80.82,332826.7,81.1,10.127436914507552,0.4271282127469915,1.1584,99.54459,1.441093448224632,4.2,30300.0,19263.0,404.62
2021-11-04,56.17211567018367,0.2942072015242246,4.3352919603595215,41.36,2532.36,9.96,58210.0,0.129759508095837,17.92106275889019,9.311583027312038,12.327333796414347,1.5677999218444705,54.2,4.95795163432005,0.3353819816263924,15.79676674364896,83.90530549334103,9699.0,6.302540415704388,134.85494664801172,92.60969976905312,0.6400769572295398,78.88,332826.7,80.15,9.90341014446336,0.4476838833801984,1.1546,99.54459,1.3948497854077255,4.2,30300.0,19224.0,409.97
