Pricing Date,FLEXQ | Share Price (Daily)($)
08/11/2021,10.791470366599363
08/10/2021,10.099236474769697
08/09/2021,10.623962324026254
08/06/2021,10.620049267793776
08/05/2021,11.200316025514415
08/04/2021,9.638957180965035
08/03/2021,10.222668302293595
08/02/2021,10.02819555447759
07/30/2021,9.25551261121731
07/29/2021,9.264761619555198
07/28/2021,8.626407008723803
07/27/2021,7.972146297019393
07/26/2021,7.695972016333078
07/23/2021,7.187495140665846
07/22/2021,6.982990771159558
07/21/2021,7.180890545506016
07/20/2021,7.848032713904787
07/19/2021,7.250905499984462
07/16/2021,6.6831363728544835
07/15/2021,6.925239728715276
07/14/2021,4.810071710635359
07/13/2021,4.984883052325042
07/12/2021,4.96921072369672
07/09/2021,5.159796450106631
07/08/2021,4.868787345812027
07/07/2021,4.758514093190462
07/06/2021,4.88444043430719
07/05/2021,4.738937214347396
07/02/2021,4.932782077402599
07/01/2021,5.03451321967609
06/30/2021,5.085007294355291
06/29/2021,4.800334262884614
06/28/2021,4.536037407031798
06/24/2021,4.734339783920483
06/23/2021,5.057954252041751
06/22/2021,3.759601670203042
06/21/2021,3.7926097954682993
06/18/2021,3.7636475650937324
06/17/2021,3.915959292782442
06/16/2021,3.887448207228501
06/15/2021,3.96176060641349
06/14/2021,3.8461214869586438
06/11/2021,3.8923617806113526
06/10/2021,3.8741811252316944
06/09/2021,3.875551206325868
06/08/2021,3.7120242986450505
06/07/2021,3.7044166088608192
06/04/2021,3.782312793642815
06/03/2021,3.743309733685108
06/02/2021,3.870989594296097
06/01/2021,3.6578083914000326
05/31/2021,3.628000935325158
05/28/2021,3.861849260353606
05/27/2021,3.9530741177292956
05/26/2021,3.8020206055078765
05/25/2021,3.9543281149101146
05/24/2021,3.870894837885241
05/21/2021,3.9434499656751534
05/20/2021,3.7028087246829475
05/19/2021,3.72156901349609
05/18/2021,3.9551715073303315
05/17/2021,3.83782318668851
05/14/2021,3.8349968630924094
05/12/2021,3.9820699869602065
05/11/2021,3.8656814196805342
05/10/2021,4.087432587416959
05/07/2021,4.228040315325325
05/06/2021,3.790961636652913
05/05/2021,3.7087184317419206
05/04/2021,3.618516431836344
05/03/2021,3.633552652671552
04/30/2021,3.476599176495351
04/29/2021,3.5721795312918143
04/28/2021,3.5876026801783754
04/27/2021,3.5304838194109824
04/26/2021,3.531541076237143
04/23/2021,3.68810087788698
04/22/2021,3.4733088660654166
04/21/2021,3.4923127544250807
04/20/2021,3.544623730485305
04/19/2021,3.511633028396612
04/16/2021,3.4950618922146606
04/15/2021,3.5709344851764833
04/14/2021,3.4873686325968487
04/13/2021,3.6338657532769263
04/12/2021,3.512399587380567
04/09/2021,3.51950460341848
04/08/2021,3.5632839224629422
04/07/2021,3.5682032411373146
04/06/2021,3.4935629367676673
04/01/2021,3.2670635289100733
03/31/2021,3.359456066226001
03/30/2021,3.421281630406612
03/29/2021,3.3799474843533726
03/26/2021,3.342551372932736
03/25/2021,3.372957887696674
03/24/2021,3.457150539699612
03/23/2021,3.4408431582041366
03/22/2021,3.466416301322056
03/19/2021,3.511133218246189
03/18/2021,3.3964876322015236
03/17/2021,3.405106720741327
03/16/2021,3.4275518828058975
03/15/2021,3.5095297230171156
03/12/2021,3.5923432442746295
03/11/2021,3.398895830923815
03/10/2021,3.429943405933802
03/09/2021,3.334307796527389
03/08/2021,3.2333259017419103
03/05/2021,3.2755548848466978
03/04/2021,3.4182312789525975
03/03/2021,3.488107695622723
03/02/2021,3.4649539554056856
03/01/2021,3.4355264233445206
02/26/2021,3.325569711661229
02/25/2021,3.3720553647823994
02/24/2021,3.2505721608960987
02/23/2021,3.4508513105392136
02/22/2021,3.3257787764520352
02/19/2021,3.2428913522493934
02/18/2021,3.2410008210535413
02/17/2021,3.2865381478318443
02/16/2021,3.3887798824660185
02/15/2021,3.5033251387739566
02/12/2021,3.4299619815792988
02/11/2021,3.5814036217845486
02/10/2021,3.658758212648471
02/09/2021,3.5223881312293255
02/08/2021,3.7404552872645835
02/05/2021,3.7300004051757627
02/04/2021,3.582551202105547
02/03/2021,3.4455513773294597
02/02/2021,3.5631865815144255
02/01/2021,3.646297286062118
01/29/2021,3.705218122233827
01/28/2021,3.639442912995694
01/27/2021,3.6282992975708357
01/26/2021,3.7374749378192678
01/25/2021,3.8232182360296236
01/22/2021,3.980545986162175
01/21/2021,3.931557137826404
01/20/2021,3.9039344713821245
01/19/2021,3.8311836801153185
01/18/2021,3.9939863679880205
01/15/2021,3.7380052427613473
01/14/2021,3.847601321170104
01/13/2021,3.8146374115166064
01/12/2021,3.7757835957281776
01/11/2021,3.7986132047030448
01/08/2021,3.77460034896789
01/07/2021,3.538859730582948
01/05/2021,3.4145050613940207
01/04/2021,3.4998772612488245
12/30/2020,3.661005531779358
12/29/2020,3.439695550351288
12/28/2020,3.379189742710907
12/23/2020,3.376386277883826
12/22/2020,3.5420926683484604
12/21/2020,3.435179137334591
12/18/2020,3.4280223931941682
12/17/2020,3.313512722558612
12/16/2020,3.368459276282941
12/15/2020,3.3179886305180957
12/14/2020,3.3008394580923994
12/11/2020,3.4203195286092036
12/10/2020,3.4920334288217045
12/09/2020,3.5647058823529414
12/08/2020,3.5766772314393465
12/07/2020,3.5774591454165594
12/04/2020,3.336760809862613
12/03/2020,3.3407414076604853
12/02/2020,3.2920804302278825
12/01/2020,3.4845010335783475
11/30/2020,3.608826559094826
11/27/2020,3.6968010897321935
11/26/2020,3.3657082411770367
11/25/2020,3.3810475847228307
11/24/2020,3.3721500081678375
11/23/2020,3.1327524062081675
11/20/2020,3.111438250721552
11/19/2020,3.0113923288255107
11/18/2020,3.2152467934902904
11/17/2020,2.9327195873791054
11/16/2020,3.079527049477349
11/13/2020,2.9793710191174387
11/12/2020,3.0299371723372546
11/11/2020,3.0969590866281855
11/10/2020,3.1116297160637885
11/09/2020,2.8587599000475685
11/06/2020,2.895190625141141
11/05/2020,2.9875202088506434
11/04/2020,2.8545693580744507
11/03/2020,2.4796364105734416
11/02/2020,2.4431381998106008
10/30/2020,2.4528363451838335
10/29/2020,2.4415320277483477
10/28/2020,2.544486098624281
10/27/2020,3.1749464515372035
10/26/2020,3.238582851074397
10/23/2020,3.2034948875185685
10/22/2020,3.308900714722555
10/21/2020,3.335186214563647
10/20/2020,3.369622453793338
10/19/2020,3.2693947192464043
10/16/2020,3.4841077177510766
10/15/2020,3.3487956738521074
10/14/2020,3.4835298255965683
10/13/2020,3.5073700173211866
10/12/2020,3.566439126335995
10/09/2020,3.5577763556776087
10/08/2020,3.6404087626780335
10/07/2020,3.6537832395903713
10/06/2020,3.5892103849315977
10/05/2020,3.656800805621347
10/02/2020,3.557159456685973
10/01/2020,3.6982331410999216
09/30/2020,3.6952934688199846
09/29/2020,3.561562724684524
09/28/2020,3.71629147193814
09/25/2020,3.5695593236670544
09/24/2020,3.5477301097168383
09/23/2020,3.743553233661229
09/22/2020,3.7639138412032844
09/21/2020,3.6154511542412284
09/18/2020,3.790490891404719
09/17/2020,3.702542715531145
09/16/2020,3.7801328967203935
09/15/2020,3.7414637197427596
09/14/2020,3.823646571786967
09/11/2020,3.872327097747786
09/10/2020,3.970147238688227
09/09/2020,3.8941699365512963
09/08/2020,3.881687966767303
09/07/2020,3.9351756799299196
09/04/2020,3.869097066541642
09/03/2020,3.912599597333044
09/02/2020,4.125705667573558
09/01/2020,4.059447845897824
08/31/2020,3.8579352979067507
08/28/2020,4.042013779908297
08/27/2020,4.003559736542892
08/26/2020,3.9946981541976374
08/25/2020,3.9772804974221754
08/24/2020,4.027542016137474
08/21/2020,4.095041359917735
08/20/2020,4.070342396055781
08/19/2020,3.921003315554274
08/18/2020,3.9638515231359497
08/17/2020,3.9328336411369795
08/14/2020,3.9655263575318562
08/13/2020,3.7931980695043013
08/12/2020,3.753892072148424
08/11/2020,3.738027167569928
08/10/2020,3.831987371599826
08/07/2020,3.7762708295665988
08/06/2020,3.6289678916730113
08/05/2020,3.467654871245975
08/04/2020,3.408351375864526
08/03/2020,3.1826825565040227
07/31/2020,3.2049997996875126
07/30/2020,3.3099581803904377
07/29/2020,3.4179006545451216
07/28/2020,3.466121512642792
07/27/2020,3.2041929153005935
07/24/2020,3.44719240306608
07/23/2020,3.388662664279542
07/22/2020,3.368320157700681
07/21/2020,3.3716730016656067
07/20/2020,3.3413190859487507
07/17/2020,3.3546198540352865
07/16/2020,3.3286113497906076
07/15/2020,3.4105132104959925
07/14/2020,3.3921861157492943
07/13/2020,3.3927168219655433
07/10/2020,3.321524677839332
07/09/2020,3.1789119875360616
07/08/2020,3.282719309020195
07/07/2020,3.1859005478882025
07/06/2020,3.3558531582246998
07/03/2020,3.187040655693375
07/02/2020,2.6828582527939284
07/01/2020,2.614190644424889
06/30/2020,2.655762628581382
06/29/2020,2.5218542818939444
06/26/2020,2.4135448994107107
06/25/2020,2.4643367612614835
06/24/2020,2.487215497925533
06/23/2020,2.6426462704710705
06/22/2020,2.5796053417017717
06/18/2020,2.605983764189316
06/17/2020,2.500980619537789
06/16/2020,2.4293982764058546
06/15/2020,2.490987542924099
06/12/2020,2.4690671842800587
06/11/2020,2.3712718787727853
06/10/2020,2.5988539054277062
06/09/2020,2.5630119207320394
06/08/2020,2.6586393843242284
06/05/2020,2.577057851672849
