Pricing Date,532509 | Share Price (Daily)($)
07/31/2023,5.093183558846055
07/28/2023,5.078851695585035
07/27/2023,5.064563754958368
07/26/2023,5.042775172716573
07/25/2023,5.185922528717382
07/24/2023,5.3308839257013005
07/21/2023,5.228866562690915
07/20/2023,5.217764281832384
07/19/2023,5.233955622297089
07/18/2023,5.158271092349083
07/17/2023,5.221948024251287
07/14/2023,5.208942352666043
07/13/2023,5.172138471421588
07/12/2023,5.261251283752632
07/11/2023,5.271448977932369
07/10/2023,5.1438187012735455
07/07/2023,5.19955218009622
07/06/2023,5.283750249062619
07/05/2023,5.049136915246413
07/04/2023,4.979526917499028
07/03/2023,5.1161899367967765
06/30/2023,4.986218443159303
06/28/2023,4.775565490595782
06/27/2023,4.827135379316737
06/26/2023,4.804597196617213
06/23/2023,4.695090360527839
06/22/2023,4.759028794533919
06/21/2023,4.812782046591049
06/20/2023,4.8099259214096275
06/19/2023,4.726027146426883
06/16/2023,4.828904345830836
06/15/2023,4.745453392084242
06/14/2023,4.741375102503026
06/13/2023,4.755495901629379
06/12/2023,4.646621465911434
06/09/2023,4.547136280652381
06/08/2023,4.6843927497646
06/07/2023,4.806166429639177
06/06/2023,4.645626362975527
06/05/2023,4.649148312374306
06/02/2023,4.68371705613661
06/01/2023,4.703879090996317
05/31/2023,4.562707766696888
05/30/2023,4.707841685897156
05/29/2023,4.66266957364341
05/26/2023,4.79516307669961
05/25/2023,4.839803120917738
05/24/2023,4.8331270634549055
05/23/2023,4.927252867944795
05/22/2023,4.8116144915642876
05/19/2023,4.7727656698766685
05/18/2023,4.768205518599747
05/17/2023,4.88573068183059
05/16/2023,4.8129154565008685
05/15/2023,4.838395875386074
05/12/2023,4.795557799091368
05/11/2023,4.909977654243563
05/10/2023,4.651006711409395
05/09/2023,4.548027929798075
05/08/2023,4.564867333352081
05/05/2023,4.551111589731791
05/04/2023,4.628995489633985
05/03/2023,4.551625449475306
05/02/2023,4.527877785821904
04/28/2023,4.378199123993339
04/27/2023,4.3082832310900985
04/26/2023,4.341250006113576
04/25/2023,4.317777707315527
04/24/2023,4.294673945278604
04/21/2023,4.348207583040041
04/20/2023,4.264365058390685
04/19/2023,4.345365936760384
04/18/2023,4.33530239237016
04/17/2023,4.315915242252078
04/13/2023,4.305167302768605
04/12/2023,4.359537731625223
04/11/2023,4.354476043069461
04/10/2023,4.341825151616389
04/06/2023,4.320667273204658
04/05/2023,4.271355250550778
04/03/2023,4.233614804277385
03/31/2023,4.2005192350780804
03/29/2023,4.040526898330029
03/28/2023,4.027929574824923
03/27/2023,4.095824920654408
03/24/2023,4.263148501797406
03/23/2023,4.31313795707569
03/22/2023,4.302868700170542
03/21/2023,4.287189707842232
03/20/2023,4.2785280604369325
