Pricing Date,SYR | Share Price (Daily)($)
09/14/2021,1.0011735367463694
09/13/2021,0.984295509842955
09/10/2021,0.9837152752192174
09/09/2021,0.9367854245039464
09/08/2021,0.9615384615384615
09/07/2021,1.0191270954877778
09/06/2021,1.0186630976280764
09/03/2021,1.0197245999255677
09/02/2021,0.9807549962990377
09/01/2021,0.9685497532591884
08/31/2021,0.9462224170685372
08/30/2021,0.9485589201021525
08/27/2021,0.8935083880379286
08/26/2021,0.9427804771919647
08/25/2021,0.958257713248639
08/24/2021,0.9218262321260072
08/23/2021,0.8894490457328053
08/20/2021,0.8451005562687206
08/19/2021,0.8881885251772796
08/18/2021,0.9081699109921123
08/17/2021,0.9652369547862691
08/16/2021,1.0344827586206897
08/13/2021,1.0916869513904257
08/12/2021,1.1199236248806639
08/11/2021,1.1320058997050146
08/10/2021,1.1493830787309047
08/09/2021,1.0904684975767367
08/06/2021,1.124751892964787
08/05/2021,1.0820425405765952
08/04/2021,1.1240510061177857
08/03/2021,1.0920897284533648
08/02/2021,1.0538727982902203
07/30/2021,1.0321774904496033
07/29/2021,1.095403745096588
07/28/2021,1.0388370897878276
07/27/2021,1.0369768986641081
07/26/2021,1.0008124676859442
07/23/2021,0.9544516509433962
07/22/2021,0.9250386968379155
07/21/2021,0.8374348049658413
07/20/2021,0.8047995317529998
07/19/2021,0.8176884716925785
07/16/2021,0.8777127620176284
07/15/2021,0.8742559523809523
07/14/2021,0.8665122880406364
07/13/2021,0.8399283261161714
07/12/2021,0.7865168539325843
07/09/2021,0.7663551401869159
07/08/2021,0.7843866171003717
07/07/2021,0.7703238351656571
07/06/2021,0.7649617519124045
07/05/2021,0.7944277108433734
07/02/2021,0.817213975108712
07/01/2021,0.7990441341199314
06/30/2021,0.7759784075573548
06/29/2021,0.7668019846639603
06/28/2021,0.7720838695026873
06/25/2021,0.7827342503229728
06/24/2021,0.7994241115405015
06/23/2021,0.7545881996056423
06/22/2021,0.7563214930764599
06/21/2021,0.7302567191146577
06/18/2021,0.748502994011976
06/17/2021,0.7560864962951762
06/16/2021,0.7937731196054254
06/15/2021,0.8262874711760185
06/11/2021,0.8348722683902738
06/10/2021,0.8210053442800714
06/09/2021,0.8080105157349416
06/08/2021,0.8010215927559786
06/07/2021,0.8073907305333436
06/04/2021,0.8322365874429046
06/03/2021,0.8273326183545274
06/02/2021,0.848903015737654
06/01/2021,0.7917410541023054
05/31/2021,0.7890461824089116
05/28/2021,0.7973805855161786
05/27/2021,0.7894125841653123
05/26/2021,0.7779239879247619
05/25/2021,0.7663725034835114
05/24/2021,0.7707800759160276
05/21/2021,0.8044554455445545
05/20/2021,0.7187257187257188
05/19/2021,0.7477721813250678
05/18/2021,0.7788768595685022
05/17/2021,0.7720959106075891
05/14/2021,0.7579880276762808
05/13/2021,0.7720815318097591
05/12/2021,0.8127564052945275
05/11/2021,0.8320251177394036
05/10/2021,0.8855478589420654
05/07/2021,0.8710664678647102
05/06/2021,0.8667599502487563
05/05/2021,0.894932589493259
05/04/2021,0.9003462870334743
05/03/2021,0.8805275407292474
04/30/2021,0.9053783325627985
04/29/2021,0.9671405266837567
04/28/2021,0.9285880798818869
04/27/2021,0.9247746347528754
04/26/2021,0.8973158551810235
04/23/2021,0.8896108919316159
04/22/2021,0.8496176720475787
04/21/2021,0.8956265508684863
04/20/2021,0.8201160541586074
04/19/2021,0.8306808477602671
04/16/2021,0.8389391479161834
04/15/2021,0.8361721895323629
04/14/2021,0.8227750309023486
04/13/2021,0.8046064673581452
04/12/2021,0.8081116108866356
04/09/2021,0.82329623418204
04/08/2021,0.8286870847017491
04/07/2021,0.8394383394383395
04/06/2021,0.8383096003674781
04/01/2021,0.8288343091780094
03/31/2021,0.7953421112717862
03/30/2021,0.7873117298037425
03/29/2021,0.8247422680412372
03/26/2021,0.8237986270022883
03/25/2021,0.7889546351084813
03/24/2021,0.8084814278087104
03/23/2021,0.8360819206872746
03/22/2021,0.875561754222842
03/19/2021,0.8985978774498412
03/18/2021,0.9202932459834658
03/17/2021,0.9125211766517788
03/16/2021,0.9294400123925336
03/15/2021,0.8982499612823291
03/12/2021,0.9155093490573356
03/11/2021,0.8545680546923556
03/10/2021,0.8442559753276793
03/09/2021,0.8815151281853877
03/08/2021,0.8288564850345358
03/05/2021,0.8343539497856706
03/04/2021,0.8855426386829991
03/03/2021,0.9215870040612308
03/02/2021,0.8868573214564776
03/01/2021,0.9176452290224745
02/26/2021,0.9489276346242863
02/25/2021,0.9511302133078638
02/24/2021,0.9472098922003804
02/23/2021,0.9772115841114101
02/22/2021,1.0125781188197136
02/19/2021,0.905155450609996
02/18/2021,0.9692176475149259
02/17/2021,1.0135396518375244
02/16/2021,0.9898299821442433
02/15/2021,0.9344338888023671
02/12/2021,0.8841321544904606
02/11/2021,0.8845437616387337
02/10/2021,0.8929261693080788
02/09/2021,0.9028474419322478
02/08/2021,0.8894193747112275
02/05/2021,0.8534251817833908
02/04/2021,0.8773928896991795
02/03/2021,0.9216940889701402
02/02/2021,0.9293680297397771
02/01/2021,0.8922443376801646
01/29/2021,0.7733537519142419
01/28/2021,0.874702677817847
01/27/2021,0.9376681269694874
01/25/2021,0.9389671361502347
01/22/2021,1.010880469172004
01/21/2021,1.005512850376582
01/20/2021,0.928576955815213
01/19/2021,0.865717583686033
01/18/2021,0.8375595512524975
01/15/2021,0.8953380673047235
01/14/2021,0.8485131558461778
01/13/2021,0.8626025065758937
01/12/2021,0.8305006180469716
01/11/2021,0.8700338774253156
01/08/2021,0.8934120571783716
01/07/2021,0.9386393607943527
01/06/2021,0.9175738724727838
01/05/2021,0.7890461824089116
01/04/2021,0.7487904154826818
12/31/2020,0.7406264465360283
12/30/2020,0.749078057775046
12/29/2020,0.7695824443767144
12/24/2020,0.6912792464296567
12/23/2020,0.6676783004552351
12/22/2020,0.670837416145323
12/21/2020,0.6930768065444629
12/18/2020,0.6847751654873316
12/17/2020,0.681800868439095
12/16/2020,0.669338980487067
12/15/2020,0.6494487237577405
12/14/2020,0.6555153707052441
12/11/2020,0.6820408470871958
12/10/2020,0.7629857926783431
12/09/2020,0.7563338301043219
12/08/2020,0.752520759193357
12/07/2020,0.7522717116043497
12/04/2020,0.7545346416889682
12/03/2020,0.7739822877130313
12/02/2020,0.7751365716816773
12/01/2020,0.6956713780918727
11/30/2020,0.6540270429159318
11/27/2020,0.6505507503511495
11/26/2020,0.5814809362579126
11/25/2020,0.5369621184258918
11/24/2020,0.5440376415233054
11/23/2020,0.5530892948111491
11/20/2020,0.5010972933430872
11/19/2020,0.4725210817097994
11/18/2020,0.4245041352558003
11/17/2020,0.44173481308411217
11/16/2020,0.413555848338457
11/13/2020,0.40965777262180975
11/12/2020,0.3852304113970054
11/11/2020,0.38511844208690593
11/10/2020,0.3637421795431398
11/09/2020,0.3567528212595559
11/06/2020,0.3343023255813954
11/05/2020,0.3379114889906257
11/04/2020,0.3332616641582456
11/03/2020,0.32972546770840805
11/02/2020,0.3096628897177845
10/30/2020,0.3202195791399817
10/29/2020,0.3156122878384065
10/28/2020,0.33199124108215017
10/27/2020,0.3286418518253912
10/26/2020,0.34905257159139474
10/23/2020,0.34848161581679826
10/22/2020,0.33774175199089873
10/21/2020,0.3487668600306061
10/20/2020,0.3455571227080395
10/19/2020,0.3578514739229025
10/16/2020,0.3542581833640357
10/15/2020,0.35400736335315774
10/14/2020,0.35196092515443184
10/13/2020,0.347545682551057
10/12/2020,0.36404267589388695
10/09/2020,0.3651746330175718
10/08/2020,0.3470234688036634
10/07/2020,0.3322140458669715
10/06/2020,0.3291356611333715
10/05/2020,0.31968390804597707
10/02/2020,0.3045066991473812
10/01/2020,0.33064979873490513
09/30/2020,0.32616487455197135
09/29/2020,0.33107867568529725
09/28/2020,0.3246294989414255
09/25/2020,0.3191862504384427
09/24/2020,0.29519257801518134
09/23/2020,0.31607358477164577
09/22/2020,0.34450584942223494
09/21/2020,0.3603084240109534
09/18/2020,0.3474762253108998
09/17/2020,0.3393912853076418
09/16/2020,0.3413846266793921
09/15/2020,0.3465635488107398
09/14/2020,0.3284431793299759
09/11/2020,0.30561012879284
09/10/2020,0.30243404751493946
09/09/2020,0.29475982532751094
09/08/2020,0.29673590504451036
09/07/2020,0.2839667977282656
09/04/2020,0.27872294215594007
09/03/2020,0.28735632183908044
09/02/2020,0.2997952617724481
09/01/2020,0.2839442436757873
08/31/2020,0.2767119244391972
08/28/2020,0.2683034401646574
08/27/2020,0.26768919114455214
08/26/2020,0.2672831033735462
08/25/2020,0.28319472325781475
08/24/2020,0.28665615594094884
08/21/2020,0.2900522810284323
08/20/2020,0.2830121086193308
08/19/2020,0.29647841492515725
08/18/2020,0.31098575251319877
08/17/2020,0.3027681660899654
08/14/2020,0.30103211009174313
08/13/2020,0.30815536763652
08/12/2020,0.28680002868000287
08/11/2020,0.28287023775422515
08/10/2020,0.27910971158663134
08/07/2020,0.28343857634902414
08/06/2020,0.2958152958152958
08/05/2020,0.28175119202427396
08/04/2020,0.26453135053978694
08/03/2020,0.24511545293072823
07/31/2020,0.23647438194195633
07/30/2020,0.24244152880775816
07/29/2020,0.24725865405289185
07/28/2020,0.24690474486509695
07/27/2020,0.2496077592354871
07/24/2020,0.23767293366442002
07/23/2020,0.24914578587699315
07/22/2020,0.24303073624017157
07/21/2020,0.26328897744253893
07/20/2020,0.2312219730941704
07/17/2020,0.22717740808052567
07/16/2020,0.23459383753501403
07/15/2020,0.23493933655936605
07/14/2020,0.20891364902506965
07/13/2020,0.22000279368626904
07/10/2020,0.21553222554404505
07/09/2020,0.22270164938409076
07/08/2020,0.21919142717973697
07/07/2020,0.21964995467540618
07/06/2020,0.2302861130495464
07/03/2020,0.21171733999722336
07/02/2020,0.20403928620832756
07/01/2020,0.20738282870178348
06/30/2020,0.1898646782656725
06/29/2020,0.1849821869005207
06/26/2020,0.19872541629548413
06/25/2020,0.19917582417582416
06/24/2020,0.21323428256981705
06/23/2020,0.22267065618258994
06/22/2020,0.22429261559696342
06/19/2020,0.21263461142739556
06/18/2020,0.20917632535491393
06/17/2020,0.2035605851504278
06/16/2020,0.2097950199477232
06/15/2020,0.19863013698630136
06/12/2020,0.22223741794310722
06/11/2020,0.24486136018761206
06/10/2020,0.2800924305020657
06/09/2020,0.2857341975050526
06/05/2020,0.2864328629313958
